Array Selection Sort:
It took 0.121747 seconds to sort 10000 elements. 
11899,                                                         75124981
11911,                                                       2379721067
11930,                                                       3281288810
12048,                                                       1564998128
12107,                                                       1355043078
12113,                                                       4022636519
12134,                                                       3152727778
12141,                                                        424134394
12145,                                                       2612087478
12152,                                                       3380482213
12157,                                                       1861496883
12169,                                                       1099342347
12172,                                                        300062071
12228,                                                       2051015687
12236,                                                        175977510
12394,                                                       2326561987
12401,                                                        879358093
12471,                                                       3561952016
12523,                                                       1419439563
12529,                                                       3660196358
12636,                                                       1852961210
12649,                                                        360982910
12652,                                                       1738490579
12656,                                                       3929439298
12661,                                                       1459205389
12727,                                                       4110440283
12749,                                                       3801459737
12771,                                                       3573336666
12776,                                                       2336018972
12876,                                                        660311104
12931,                                                        177521411
12973,                                                       2835202233
12977,                                                       3929377793
12990,                                                       3862672541
13031,                                                       3147350521
13035,                                                       3579975074
13063,                                                       1196519890
13107,                                                        470812202
13207,                                                       3150838459
13231,                                                       3022260272
13303,                                                       2893176854
13315,                                                       2771306062
13322,                                                       1080471745
13350,                                                       2461917868
13365,                                                       3493071099
13390,                                                       1090902853
13392,                                                         94617724
13398,                                                       2179467072
13407,                                                        926796836
13427,                                                        178352753
13435,                                                       1993877036
13551,                                                        965771826
13572,                                                       4270610313
13630,                                                       3535356681
13702,                                                        197354233
13717,                                                       2411329915
13736,                                                       2306823824
13749,                                                       1640552073
13761,                                                       3438855568
13771,                                                        408849080
13779,                                                       1230124268
13810,                                                       2211520469
13820,                                                       2000176034
13893,                                                       2411156800
13909,                                                       2621756501
13948,                                                       1822262745
13979,                                                       1484187399
13996,                                                       1051326990
14001,                                                        745342138
14026,                                                       1475201461
14201,                                                       3970358435
14263,                                                        534957349
14282,                                                       1056209131
14343,                                                           578592
14421,                                                       4035082772
14463,                                                       2719195059
14470,                                                       1367319669
14506,                                                       2240539886
14525,                                                       4005414397
14586,                                                       1165209187
14616,                                                       3510262863
14618,                                                          1768173
14625,                                                       1249800444
14652,                                                       1748795746
14691,                                                       3085509170
14729,                                                       1931763655
14754,                                                       3328943225
14763,                                                       3760268692
14780,                                                       2891161691
14793,                                                       1502964294
14825,                                                       1507152109
14826,                                                       3750421459
14853,                                                       1388479133
14890,                                                       3439590581
14891,                                                       2806602435
14897,                                                       4257046123
14900,                                                       3960218329
14949,                                                           558917
14950,                                                        326323729
14951,                                                        490182067
14956,                                                       2275714170
14963,                                                        565800194
14999,                                                           918566
15005,                                                       4116797894
15059,                                                       2530398425
15070,                                                       2091407340
15098,                                                       4259561026
15112,                                                       1826040368
15144,                                                        549618403
15154,                                                       2744712709
15173,                                                       1073964282
15205,                                                       2600099112
15242,                                                       3390121269
15258,                                                        936336998
15278,                                                        718874675
15279,                                                       1608331604
15393,                                                        816946757
15399,                                                       2138466202
15439,                                                       3175316156
15468,                                                       2468001744
15510,                                                       3324591589
15521,                                                       3529135079
15530,                                                        106631308
15560,                                                       1496626721
15581,                                                       1446522882
15583,                                                       3980763575
15608,                                                       1056968343
15715,                                                       3341292888
15753,                                                       2489879709
15817,                                                       3791504265
15821,                                                       3142450750
15823,                                                       1660878550
15859,                                                         79827536
15896,                                                       1874932371
16047,                                                          1050439
16065,                                                         38091320
16079,                                                       3420750222
16095,                                                       3451388404
16135,                                                       2231148415
16143,                                                       1350300112
16192,                                                       4161646287
16255,                                                          1101926
16267,                                                        948215805
16288,                                                       3393336058
16310,                                                       1973728316
16312,                                                       4230338797
16318,                                                         11511719
16343,                                                           706845
16382,                                                       3447152452
16391,                                                       2404929709
16504,                                                       4162804120
16509,                                                       1000113135
16524,                                                       3905762840
16538,                                                       1796755786
16585,                                                          9925796
16625,                                                        817161584
16644,                                                       2797116907
16687,                                                         19546331
16708,                                                          1315120
16784,                                                       1393282873
16787,                                                       4232074915
16801,                                                        890951926
16878,                                                       3934984288
16881,                                                       1009014952
16886,                                                        786627764
16909,                                                       1738936624
16919,                                                       3023389966
16931,                                                       2065893071
16940,                                                       3136175473
16957,                                                        830483595
16966,                                                        457988711
16984,                                                           761656
16997,                                                          7266542
17156,                                                           807528
17170,                                                        715048989
17183,                                                        888452081
17271,                                                        742447143
17278,                                                         10635912
17316,                                                        852191883
17323,                                                       2438610258
17362,                                                       3488521470
17408,                                                       4231013970
17421,                                                        782137556
17455,                                                          1844483
17471,                                                          4025627
17491,                                                       1425273272
17583,                                                       3958688351
17604,                                                         15148509
17612,                                                          7887123
17614,                                                          5558307
17658,                                                       4243657028
17677,                                                        698534209
17680,                                                       1643237606
17737,                                                       3562262669
17739,                                                        557491410
17755,                                                       1921401548
17777,                                                         25706316
17780,                                                          2303516
17808,                                                          2956337
17827,                                                          2691359
17829,                                                           162371
17849,                                                       1491081168
17958,                                                       4065021329
17963,                                                       1365762500
17982,                                                        600252031
18054,                                                           106777
18062,                                                       1818193541
18088,                                                       4150906414
18157,                                                        297957197
18163,                                                       1902483217
18207,                                                          5326606
18211,                                                         14040345
18225,                                                          4029988
18266,                                                          1973843
18304,                                                       4294489124
18308,                                                        383653141
